dates,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1995-08-04,0.9269631505012512,0.7952527403831482,0.7362950444221497,3.20662260055542,1.0299588441848755,1.415482759475708,2.2677061557769775,0.6873576045036316,1.407528281211853,0.7839627861976624
1995-08-05,1.078255534172058,0.6034647822380066,0.9590332508087158,3.270962953567505,1.0624221563339233,2.1501924991607666,2.294607639312744,0.8385807871818542,1.4609863758087158,0.3545819818973541
1995-08-06,1.5616934299468994,0.944509744644165,1.0743513107299805,3.2268195152282715,2.0065484046936035,2.2069077491760254,2.343503713607788,1.3318331241607666,1.3968490362167358,1.5877251625061035
1995-08-07,0.4772692322731018,0.868359386920929,1.1022789478302002,3.1042044162750244,1.9722756147384644,2.0656213760375977,2.3643906116485596,1.7071704864501953,0.4351915717124939,1.6733169555664062
1995-08-08,0.284990519285202,0.8450286388397217,1.0828341245651245,3.103172779083252,1.9096901416778564,1.9463778734207153,2.407271146774292,1.7346285581588745,0.615973949432373,1.6614500284194946
1995-08-09,0.13489718735218048,1.824573040008545,1.3360025882720947,2.7237062454223633,1.4487484693527222,1.4591432809829712,2.3121554851531982,1.7241899967193604,1.23922598361969,1.662122130393982
1995-08-10,1.0570029020309448,1.7469459772109985,1.5718141794204712,2.2558252811431885,1.0095064640045166,1.3039716482162476,1.519089698791504,2.715847969055176,1.764950156211853,1.6153167486190796
1995-08-11,1.6313388347625732,1.6821964979171753,2.690239429473877,1.8495041131973267,1.0419577360153198,1.5608596801757812,2.2880661487579346,1.9996858835220337,2.1131393909454346,1.6910886764526367
1995-08-12,2.3978662490844727,1.770318865776062,2.931335926055908,2.594811201095581,1.4060986042022705,1.6997880935668945,2.4591238498687744,1.9856605529785156,2.1538593769073486,1.1493970155715942
1995-08-13,2.806609869003296,1.7613228559494019,3.165074110031128,2.7817344665527344,2.0719714164733887,1.7608051300048828,2.1522083282470703,2.1038079261779785,2.0170931816101074,1.1703046560287476
1995-08-14,2.8976213932037354,1.9352459907531738,3.161478042602539,3.4303038120269775,2.569554567337036,1.8639144897460938,1.7773950099945068,2.464125871658325,1.8228131532669067,1.4137629270553589
1995-08-15,1.8708937168121338,1.9620486497879028,3.1505324840545654,3.7404792308807373,2.838860273361206,2.2791130542755127,1.9046711921691895,2.4666504859924316,1.6810730695724487,3.129810094833374
1995-08-16,2.276425838470459,1.9717729091644287,3.2922439575195312,4.2022905349731445,3.709914445877075,2.346404790878296,2.7340588569641113,2.3913612365722656,2.00185227394104,2.778475522994995
1995-08-17,2.264221429824829,1.884438395500183,3.1966311931610107,4.345775127410889,3.7327442169189453,2.205810546875,2.8755218982696533,2.6382927894592285,1.8951727151870728,2.6897213459014893
1995-08-18,2.2443246841430664,1.7399976253509521,2.9936699867248535,4.450879096984863,3.6673061847686768,2.17734432220459,2.879117488861084,2.5774505138397217,1.7310340404510498,2.60357403755188
1995-08-19,2.0367209911346436,1.8084744215011597,3.043377161026001,4.647675037384033,3.7436492443084717,2.2109625339508057,2.9248461723327637,2.5488393306732178,1.8294175863265991,1.99006986618042
1995-08-20,1.9414066076278687,2.089902639389038,3.0357859134674072,4.276166915893555,3.6917614936828613,2.0967090129852295,3.3227126598358154,2.5324790477752686,2.160358190536499,2.769134998321533
1995-08-21,2.838393449783325,1.9642595052719116,3.030831813812256,3.2563133239746094,3.531637668609619,1.8846063613891602,3.172699213027954,2.3383443355560303,2.2538576126098633,2.810858964920044
1995-08-22,3.497738838195801,2.09155011177063,2.668558359146118,2.7681429386138916,2.633340358734131,1.9246033430099487,3.364826202392578,1.91648530960083,2.4399044513702393,2.8451640605926514
1995-08-23,3.6293790340423584,2.1717569828033447,2.4389541149139404,2.6816563606262207,2.496783494949341,2.076749086380005,3.369100570678711,1.8468643426895142,2.8084957599639893,2.972119092941284
1995-08-24,3.2833378314971924,2.3449249267578125,2.441991090774536,2.606874704360962,2.492058277130127,2.111035108566284,3.3255410194396973,2.1695263385772705,2.6496407985687256,2.9917123317718506
1995-08-25,3.0896553993225098,2.281006097793579,2.2876813411712646,2.09378981590271,3.269132614135742,2.087430000305176,3.30415940284729,2.3644871711730957,2.67336106300354,2.953901529312134
1995-08-26,2.9983177185058594,1.590013861656189,0.37604478001594543,1.7324020862579346,2.3379898071289062,-0.49400386214256287,2.3648953437805176,2.1116833686828613,2.599595785140991,0.6687141060829163
1995-08-27,2.2492876052856445,1.4019813537597656,0.19706611335277557,1.6127415895462036,2.3986756801605225,-2.0133323669433594,2.357818841934204,1.651200294494629,2.0884077548980713,0.9261570572853088
1995-08-28,2.3626177310943604,1.456834077835083,0.19071108102798462,1.6147551536560059,2.671163558959961,-1.940495491027832,2.2829320430755615,1.4829800128936768,2.03975772857666,0.9462294578552246
1995-08-29,2.3383100032806396,1.5246483087539673,0.4369592070579529,1.6085013151168823,2.7354729175567627,-0.4155395030975342,2.0901873111724854,1.4770506620407104,1.813658356666565,0.9889075756072998
1995-08-30,1.2263538837432861,1.5253404378890991,1.265880823135376,1.4639768600463867,2.7915873527526855,-0.4484145939350128,2.079603910446167,0.9534211754798889,1.6500650644302368,1.0241888761520386
1995-08-31,0.12672534584999084,1.6389583349227905,1.4673844575881958,1.2811284065246582,1.9995111227035522,-0.5191947817802429,0.7011944651603699,0.8420549631118774,1.7090376615524292,0.9120845794677734
1995-09-01,-0.010563605464994907,2.105484962463379,1.041521668434143,0.5800372958183289,1.5592576265335083,-0.4978169798851013,0.8549520969390869,0.7529987692832947,1.6705327033996582,1.1825883388519287
1995-09-02,0.4345119297504425,1.2949076890945435,0.9882519841194153,-0.6293474435806274,2.0408339500427246,-0.944312572479248,0.6208928823471069,0.886233925819397,1.8945598602294922,1.1756904125213623
1995-09-03,0.3619443476200104,1.287234902381897,1.077553391456604,-0.45704185962677,2.234217643737793,-0.8386965990066528,0.3889991343021393,0.8817437291145325,1.9010703563690186,0.9114032983779907
1995-09-04,0.3316984474658966,1.2623885869979858,1.049465537071228,-0.3229990303516388,2.1794164180755615,-0.9609724283218384,0.2192355841398239,0.9195496439933777,1.880119800567627,0.46967560052871704
1995-09-05,0.06380314379930496,0.0604463592171669,1.1038966178894043,-0.1572432965040207,2.1464176177978516,-0.9411196708679199,0.06167237088084221,0.8796542286872864,1.2516520023345947,0.34051963686943054
1995-09-06,0.31823405623435974,0.21136508882045746,0.11092033237218857,0.20022724568843842,1.9352374076843262,-1.049163818359375,-0.05375641584396362,1.0820313692092896,1.215669870376587,-0.07607980072498322
1995-09-07,0.3550271987915039,0.3050985336303711,-0.15954945981502533,0.9693810939788818,1.5358636379241943,-1.2650916576385498,-0.5870160460472107,1.3266651630401611,1.3021925687789917,-0.24009358882904053
1995-09-08,0.4541153311729431,0.371662974357605,-0.13748954236507416,1.1602863073349,1.6283161640167236,-1.1689276695251465,-0.6681468486785889,1.2336074113845825,1.3311556577682495,-0.23157998919487
1995-09-09,0.6255330443382263,0.2510714828968048,-1.2529385089874268,0.6928616762161255,1.5425474643707275,-1.2706891298294067,-0.677128791809082,1.1727871894836426,1.4225730895996094,-0.19053451716899872
1995-09-10,0.009288753382861614,-0.8767284154891968,-2.5058820247650146,0.8771314024925232,1.4785654544830322,-1.3703724145889282,-0.6139681339263916,0.7242463827133179,1.326463222503662,-0.47698524594306946
1995-09-11,-1.3446674346923828,-1.6117582321166992,-2.7063345909118652,0.953142523765564,1.3864080905914307,-1.2379753589630127,-1.1787145137786865,0.157967671751976,0.2827726900577545,-0.6409023404121399
1995-09-12,-1.3263272047042847,-1.6940245628356934,-2.724370002746582,0.7007975578308105,1.1960322856903076,-1.2535125017166138,-1.1912909746170044,0.2739318609237671,0.17149271070957184,-0.6523311734199524
1995-09-13,-1.465667486190796,-1.6735018491744995,-2.809945583343506,-0.7498427629470825,-0.13257619738578796,-1.3570270538330078,-1.1717864274978638,0.2621641457080841,0.022607585415244102,-0.6612800359725952
1995-09-14,-2.4527604579925537,-1.3802859783172607,-2.7031009197235107,-1.0587879419326782,-0.669400691986084,-2.048499345779419,-1.3901680707931519,0.1726134866476059,-0.033862415701150894,-0.8977750539779663
1995-09-15,-2.39754056930542,-1.304324984550476,-2.9038867950439453,-0.5860904455184937,-0.5644723773002625,-1.94790518283844,-1.0564671754837036,0.205283060669899,0.03200458735227585,-0.7718052268028259
1995-09-16,-2.100097417831421,-1.3456933498382568,-2.552277088165283,0.528319776058197,-0.3777657449245453,-1.97533118724823,-0.8106473684310913,0.20015951991081238,0.12024696916341782,-0.7034311294555664
1995-09-17,-0.6003590822219849,-2.174363851547241,-2.6583027839660645,0.3043634593486786,-0.19931553304195404,-0.12074973434209824,-0.3427827060222626,0.30725693702697754,-0.43916594982147217,-0.8826113939285278
1995-09-18,-0.7984228134155273,-2.0703868865966797,-2.7120065689086914,-0.1979694664478302,-0.17909353971481323,0.4458125829696655,-0.5728368759155273,0.4065386950969696,-0.7162594795227051,-0.9693982601165771
1995-09-19,-0.7942156195640564,-1.993775725364685,-2.6833817958831787,-0.28862378001213074,-0.16717587411403656,0.4543834328651428,-0.7908607721328735,0.448005348443985,-0.7110521793365479,-1.1038250923156738
1995-09-20,-0.7578250169754028,-1.9045445919036865,-2.142489433288574,-0.32762405276298523,0.006502482574433088,0.29487156867980957,-1.2468363046646118,0.641636073589325,-0.5835671424865723,-1.0858685970306396
1995-09-21,-0.7492318153381348,-1.4327219724655151,-2.289335250854492,-0.4650343656539917,0.1018802672624588,0.44733402132987976,-1.4207874536514282,0.707419216632843,-0.2338181883096695,-0.8355928659439087
1995-09-22,-0.6184259653091431,-1.1883782148361206,-2.173931837081909,-0.24081191420555115,0.12895676493644714,0.4317137598991394,-1.4827412366867065,0.7053691744804382,-0.1718052476644516,-0.5829992294311523
1995-09-23,-0.5154775381088257,-1.0714714527130127,-1.7262970209121704,0.2050185203552246,-0.39225947856903076,0.22803618013858795,-1.7826571464538574,0.33542296290397644,-0.017605815082788467,-0.91810542345047
1995-09-24,-0.610354483127594,-1.4920310974121094,-1.886489748954773,-0.11757442355155945,-0.8517946004867554,-0.5037727952003479,-1.7006158828735352,-0.852385401725769,0.23879840970039368,-1.3809118270874023
1995-09-25,-0.5331087112426758,-0.8201395869255066,-2.284510850906372,-0.36854445934295654,-0.9596520662307739,-1.1737035512924194,-1.5766290426254272,-1.2181178331375122,0.07739575952291489,-1.5914973020553589
1995-09-26,-0.8537338376045227,-0.37577056884765625,-3.3304221630096436,-0.9479886293411255,-1.0258723497390747,-1.5917409658432007,-2.730659008026123,-1.2217512130737305,-0.02185657061636448,-1.4898574352264404
1995-09-27,-1.0622377395629883,-0.638962984085083,-3.3342182636260986,-1.3458175659179688,-0.9904100298881531,-1.8279716968536377,-2.892764091491699,-1.99330735206604,-0.17900815606117249,-1.7459993362426758
1995-09-28,-0.9586569666862488,-0.6397747993469238,-3.2759082317352295,-1.2621475458145142,-0.9533454775810242,-2.1423635482788086,-2.8729281425476074,-1.7128264904022217,-0.03403714299201965,-1.939964771270752
1995-09-29,-0.9930225610733032,-0.7282110452651978,-2.7555882930755615,-1.2369085550308228,-1.08464515209198,-1.9649282693862915,-2.8012351989746094,-1.520310878753662,-0.13698704540729523,-1.8817769289016724
1995-09-30,-1.0853369235992432,-0.6843005418777466,-2.4432404041290283,0.6298493146896362,-0.9343418478965759,-1.53573739528656,-2.6176443099975586,-0.6857985258102417,-0.25787264108657837,-1.6914571523666382
1995-10-01,-1.2756284475326538,-0.5280935764312744,-2.088895320892334,0.5980916619300842,-0.5924772620201111,-0.4347674250602722,-2.5921640396118164,-0.9692878127098083,-0.08672282844781876,-1.5890331268310547
1995-10-02,-1.793898582458496,0.23039904236793518,-1.3625667095184326,0.6678650975227356,-0.5090179443359375,-0.1920381635427475,-2.554861068725586,-0.8607885837554932,0.09640613943338394,-1.2545557022094727
1995-10-03,-1.6801769733428955,-0.18885356187820435,-2.3343541622161865,0.6890999674797058,-0.38399189710617065,-0.1675870418548584,-2.5457332134246826,-0.8003542423248291,0.16151228547096252,-1.0980260372161865
1995-10-04,-1.6644964218139648,-0.5458939671516418,-2.6642327308654785,0.7017896175384521,-0.2874228060245514,-0.3414470851421356,-2.5048341751098633,-0.807964026927948,0.19856375455856323,-0.9794883728027344
1995-10-05,-1.4568707942962646,-1.6307337284088135,-2.8922433853149414,0.28593555092811584,-0.2393469363451004,-0.7936579585075378,-2.522120237350464,-0.7936736345291138,-0.10249627381563187,-1.6689305305480957
1995-10-06,-1.6673389673233032,-1.6234606504440308,-4.128435134887695,0.14150339365005493,-0.25974002480506897,-0.7041743397712708,-2.4076409339904785,-0.46749648451805115,-0.6416299939155579,-1.5164494514465332
1995-10-07,-1.5758928060531616,-1.6040655374526978,-4.002816200256348,0.09849376976490021,-0.4786550998687744,-0.683066189289093,-2.3914294242858887,-0.3394649624824524,-0.828931987285614,-1.3820303678512573
1995-10-08,-1.3526004552841187,-1.5525641441345215,-3.945444107055664,-0.37310898303985596,-0.9961163997650146,-0.7503465414047241,-2.423489809036255,-0.37957289814949036,-0.7543984651565552,-1.2957029342651367
1995-10-09,-1.3574413061141968,-1.5790694952011108,-3.6263365745544434,-0.323309987783432,-1.4420862197875977,-0.08606310933828354,-2.153900384902954,-0.7278586030006409,-0.6280519366264343,-1.1775426864624023
1995-10-10,-1.4404468536376953,-1.523522973060608,-3.4855613708496094,-0.47218918800354004,-1.3366641998291016,0.22980308532714844,-2.112591505050659,-0.9643633365631104,-0.5199617147445679,-1.0975278615951538
1995-10-11,-1.3116950988769531,-1.4460508823394775,-3.2531352043151855,-0.16967923939228058,-0.9898062944412231,0.5271826386451721,-1.9796720743179321,-0.9190984964370728,-0.4701683521270752,-1.145687460899353
1995-10-12,-1.20113205909729,-1.2966115474700928,-2.9090747833251953,0.18411585688591003,-0.4715394973754883,0.5060924291610718,-1.6451199054718018,-0.8020807504653931,-0.36862751841545105,-1.5121181011199951
1995-10-13,-0.8888442516326904,-1.1053032875061035,-2.8434314727783203,0.3092699944972992,-0.481926828622818,0.6464560031890869,-1.3389710187911987,-0.45333221554756165,-0.1554356962442398,-1.5767972469329834
1995-10-14,-0.8548394441604614,-0.9521514773368835,-3.0362534523010254,0.2756796181201935,-0.49092909693717957,0.7883039712905884,-1.271242618560791,-0.3429109454154968,-0.0806264728307724,-1.519782304763794
1995-10-15,-0.5591675639152527,-0.577185869216919,-2.8375542163848877,-1.3866456747055054,-0.9186112880706787,0.1315603256225586,-1.3719836473464966,-0.17079490423202515,-0.2042008936405182,-1.571118950843811
1995-10-16,-0.6118117570877075,-0.5004354119300842,-2.6473958492279053,-1.3477087020874023,-0.8849899768829346,1.0262035131454468,-2.071213483810425,0.21295198798179626,0.003774819429963827,-1.9208141565322876
1995-10-17,-0.5428301692008972,-0.30195775628089905,-2.5057952404022217,-1.157548427581787,-0.8100698590278625,1.2122262716293335,-1.968934416770935,0.2783031761646271,0.143271803855896,-1.8189036846160889
1995-10-18,-0.44224846363067627,-0.39176708459854126,-2.5128281116485596,-0.40618184208869934,-1.7238718271255493,1.0696048736572266,-1.915210485458374,0.34520724415779114,0.25426316261291504,-1.7154663801193237
1995-10-19,-0.3000866770744324,-0.3799512982368469,-2.5084688663482666,-0.7135947346687317,-1.4864345788955688,0.3882887363433838,-1.740056037902832,0.16369645297527313,-0.06328079849481583,-2.0704691410064697
1995-10-20,-0.5664178133010864,-0.21653413772583008,-2.282827138900757,-1.1798757314682007,-1.437777042388916,0.5282338261604309,-1.6334712505340576,0.08371724933385849,-0.1093842089176178,-1.9940260648727417
1995-10-21,-0.5911871194839478,-0.011543446220457554,-1.0159051418304443,-0.8149953484535217,-0.9679375290870667,0.5994569063186646,-1.5355175733566284,0.22523508965969086,0.37586498260498047,-1.836119532585144
1995-10-22,-0.6345271468162537,0.12499246746301651,-0.6877545714378357,-0.6290162205696106,-1.0968979597091675,0.5919182300567627,-1.2961996793746948,0.16820645332336426,0.5124858021736145,-1.4568034410476685
1995-10-23,-0.8863803744316101,0.2529667019844055,-0.648422360420227,-0.48191553354263306,-1.0647032260894775,0.6655606031417847,-1.2055860757827759,0.24261794984340668,0.5804089307785034,-1.3660951852798462
1995-10-24,-1.0968399047851562,0.5124111175537109,-2.087952136993408,-0.9637430310249329,-0.7913909554481506,1.000376582145691,-1.0636638402938843,0.0784435123205185,0.7396002411842346,-2.3040850162506104
1995-10-25,-1.1159136295318604,0.6032325625419617,-2.6863479614257812,-0.8245219588279724,-0.5770043134689331,1.5162873268127441,-1.8505046367645264,-0.5743787288665771,0.46002262830734253,-2.0507800579071045
1995-10-26,-1.0036321878433228,0.695399820804596,-2.7336907386779785,-0.6742610335350037,-0.49151453375816345,1.4733322858810425,-1.5661085844039917,-0.6958610415458679,0.2916557192802429,-1.8962286710739136
1995-10-27,-0.6200141310691833,0.828845739364624,-2.639995813369751,-0.9730061292648315,-0.4349713623523712,1.2714433670043945,-1.440487027168274,-0.6160221099853516,0.3644348978996277,-1.7704325914382935
1995-10-28,-0.28513091802597046,0.9335786700248718,-2.325349807739258,-1.0507677793502808,-0.3873808979988098,1.2205857038497925,-1.3037189245224,-0.5248969197273254,0.46832937002182007,-1.5334784984588623
1995-10-29,-0.2289970964193344,0.7895209789276123,-2.2997443675994873,-0.9475789070129395,-0.3088216185569763,1.3107479810714722,-1.7558115720748901,-1.0325343608856201,0.41329699754714966,-1.425427794456482
1995-10-30,-0.12166048586368561,0.9766129851341248,-2.5332539081573486,-0.6734434962272644,-0.2492769956588745,1.4418609142303467,-1.7068003416061401,-1.068960189819336,0.5493038892745972,-1.2462481260299683
1995-10-31,-0.013143669813871384,1.1648216247558594,-3.2259042263031006,-0.6783986687660217,-0.7487821578979492,0.8839415311813354,-1.5467324256896973,-0.9342266321182251,0.6962866187095642,-1.1060271263122559
1995-11-01,-0.31345489621162415,-0.3859207034111023,-3.0677409172058105,-0.39246222376823425,-0.6373809576034546,0.7169127464294434,-2.0256099700927734,-1.27833092212677,-0.07575763761997223,-2.1347806453704834
1995-11-02,-0.5326699614524841,-0.44561976194381714,-3.0588386058807373,-0.8556987643241882,-0.7050785422325134,0.7507385611534119,-2.003481388092041,-1.3413586616516113,-0.9068843722343445,-1.9325873851776123
1995-11-03,-0.5908380150794983,-1.0143229961395264,-5.229209899902344,-0.9180790185928345,-1.1318949460983276,1.2754243612289429,-2.9704012870788574,-1.3432847261428833,-1.3071140050888062,-1.809486746788025
1995-11-04,-0.10792926698923111,-2.172125816345215,-5.2088727951049805,-0.7996607422828674,-1.0278736352920532,0.7809264659881592,-3.1763415336608887,-1.2841746807098389,-0.9565417170524597,-2.095477342605591
1995-11-05,-0.07403142750263214,-2.149056911468506,-4.927957057952881,-0.7104615569114685,-0.8230656385421753,0.7971788048744202,-3.0814192295074463,-1.1740734577178955,-0.9551541805267334,-1.9906445741653442
1995-11-06,-0.07917752861976624,-2.035130262374878,-4.316407680511475,-0.9405164122581482,-0.6574526429176331,0.8641554713249207,-3.0355827808380127,-0.7929850816726685,-0.8930506110191345,-1.9350031614303589
1995-11-07,-0.6534033417701721,-1.9604297876358032,-5.804354190826416,-0.9498129487037659,-0.8911095261573792,1.031870722770691,-3.1789424419403076,-0.3209684491157532,-0.8602084517478943,-1.9786146879196167
1995-11-08,-0.6167230010032654,-3.414994716644287,-5.701777935028076,-0.7084402441978455,-0.9440170526504517,1.1002163887023926,-3.331509590148926,-0.05807811766862869,-1.9867359399795532,-3.0914933681488037
1995-11-09,-0.6391873359680176,-3.888894557952881,-5.548763275146484,-0.7463937401771545,-1.0762138366699219,0.8292281627655029,-3.073274850845337,-0.584306538105011,-1.902619481086731,-3.4537360668182373
1995-11-10,-0.7108550667762756,-4.622138500213623,-6.345355987548828,-0.5936993360519409,-1.8077788352966309,0.4788195490837097,-3.294318675994873,-0.5497148633003235,-3.4079201221466064,-3.345355272293091
1995-11-11,-0.7717360258102417,-4.674803733825684,-5.9815545082092285,-0.7003968358039856,-1.768685221672058,0.5589648485183716,-2.784684658050537,-0.9043216109275818,-4.042689323425293,-3.256385087966919
1995-11-12,-0.48187217116355896,-4.576939105987549,-5.927466869354248,-0.9064797163009644,-1.6689841747283936,0.6896541714668274,-2.4743704795837402,-0.738221287727356,-3.7669613361358643,-3.0468852519989014
1995-11-13,-0.43129831552505493,-4.408580780029297,-5.533114910125732,-1.1320196390151978,-1.6287003755569458,0.7008076906204224,-2.3634116649627686,-0.5813891291618347,-3.6807854175567627,-2.796887159347534
1995-11-14,-0.49007877707481384,-4.249764919281006,-5.288533687591553,-1.8070068359375,-1.4278624057769775,0.39243844151496887,-2.3318798542022705,-0.7838687300682068,-3.784205436706543,-2.826442003250122
1995-11-15,-0.888232946395874,-4.110581874847412,-5.073774337768555,-0.8014950156211853,-1.2465232610702515,0.5444785952568054,-2.3098032474517822,-1.1557259559631348,-3.5672848224639893,-3.1655936241149902
1995-11-16,-0.31580227613449097,-3.931084394454956,-4.538876056671143,0.03448130190372467,-0.15465937554836273,0.6569225192070007,-1.6872023344039917,-1.6169817447662354,-3.2600176334381104,-2.5744266510009766
1995-11-17,-0.862822413444519,-4.041278839111328,-4.2438836097717285,0.07091937959194183,-0.40236181020736694,0.7196630835533142,-0.8841270208358765,-1.467692494392395,-3.152456045150757,-2.062904119491577
1995-11-18,-0.769353449344635,-3.8712384700775146,-4.088866233825684,0.1277674436569214,-0.6296451091766357,0.7927531003952026,-0.7205904126167297,-1.3478807210922241,-3.044692277908325,-1.7511273622512817
1995-11-19,-0.5754129886627197,-3.710991859436035,-2.9938528537750244,-0.7149861454963684,-0.9764932990074158,0.8760949969291687,-0.5866743326187134,-1.217576265335083,-2.83673357963562,-1.4491387605667114
1995-11-20,-1.3610577583312988,-3.340649127960205,-2.5288970470428467,-0.46734941005706787,-0.853001594543457,1.1096974611282349,-1.2223447561264038,-1.2868092060089111,-2.7586348056793213,-1.8069771528244019
1995-11-21,-0.9962923526763916,-3.080207347869873,-2.154036283493042,-0.31941476464271545,-0.5891568064689636,1.2934809923171997,-1.137709140777588,-1.075668454170227,-2.5904083251953125,-1.7646596431732178
1995-11-22,-0.7812052965164185,-2.9197068214416504,-2.6793441772460938,-0.7311722040176392,-0.4050213396549225,1.4574384689331055,-1.0127668380737305,-0.634149968624115,-2.4321649074554443,-1.8622703552246094
1995-11-23,-0.2257855087518692,-2.5792605876922607,-2.9748008251190186,-0.782637357711792,-1.0605748891830444,1.5215158462524414,-0.8975729942321777,-0.4222842752933502,-2.3838934898376465,-2.1798410415649414
1995-11-24,-0.2301279902458191,-2.5788471698760986,-3.650528907775879,-0.963860273361206,-1.1059277057647705,0.7356764078140259,-1.1421403884887695,-0.440140962600708,-2.405629873275757,-1.9074195623397827
1995-11-25,-0.3942180275917053,-2.5185842514038086,-5.076508045196533,-0.8048688769340515,-1.0010411739349365,0.7798761129379272,-1.1265109777450562,-0.4077603816986084,-2.397472620010376,-1.6750556230545044
1995-11-26,-0.3481312692165375,-2.818474531173706,-5.052833080291748,-0.26568400859832764,-1.3459526300430298,0.8041024804115295,-1.180769681930542,-0.405168354511261,-2.3394157886505127,-2.3127505779266357
1995-11-27,-0.3018994927406311,-2.6885902881622314,-4.909535884857178,-0.08635582774877548,-1.250739336013794,0.9483334422111511,-1.174887776374817,-0.5123907327651978,-2.4515039920806885,-2.130608081817627
1995-11-28,-0.08558019995689392,-2.5389552116394043,-4.79662561416626,-0.0568612702190876,-1.1353851556777954,1.0524673461914062,-0.998917281627655,-0.35950225591659546,-2.313829183578491,-2.0386464595794678
1995-11-29,-0.15917468070983887,-2.459646463394165,-3.944218873977661,-0.037306711077690125,-1.0399601459503174,1.1665469408035278,-0.882936954498291,-0.44651180505752563,-2.2164130210876465,-2.2169339656829834
1995-11-30,-0.29274290800094604,-2.310699224472046,-3.2822928428649902,-0.13764597475528717,-0.8344602584838867,1.3804705142974854,-0.906940221786499,-0.8334563374519348,-2.519253969192505,-2.095477342605591
1995-12-01,-0.30636313557624817,-2.1521921157836914,-2.2709453105926514,-0.38796839118003845,-0.5089374780654907,1.1442137956619263,-0.8409839868545532,-0.8004045486450195,-1.902449369430542,-1.9843195676803589
1995-12-02,-0.39999645948410034,-2.1341381072998047,-2.0801730155944824,-1.2482644319534302,-0.03342432528734207,0.877784013748169,-0.8851177096366882,-0.9173727035522461,-1.7260279655456543,-2.32356858253479
1995-12-03,-0.4637589156627655,-1.856623649597168,-2.9800405502319336,-1.3186002969741821,-0.007927601225674152,0.8410931825637817,-0.8393360376358032,-1.134412407875061,-2.3800175189971924,-2.38319730758667
1995-12-04,-0.43763235211372375,-1.549648404121399,-4.240612030029297,-1.2489689588546753,0.13746771216392517,0.7441267967224121,-0.853731095790863,-0.8315374851226807,-2.1744890213012695,-2.3133046627044678
1995-12-05,-0.2517107427120209,-1.3933155536651611,-3.681907892227173,-1.2394119501113892,-0.18720494210720062,0.026850810274481773,-0.7383071780204773,-0.7288190126419067,-2.0094797611236572,-2.213880777359009
1995-12-06,-0.005979491397738457,-1.3276463747024536,-3.5139949321746826,-1.1899833679199219,-0.04200483858585358,-0.08079063892364502,-0.7930892705917358,-0.6362938284873962,-1.9050215482711792,-2.0950098037719727
1995-12-07,0.03945041075348854,-2.012693405151367,-3.3469016551971436,-1.710667371749878,0.06302708387374878,-0.10880208760499954,-0.798143744468689,-1.7439731359481812,-1.7811403274536133,-3.3767189979553223
1995-12-08,-0.08537084609270096,-1.8884776830673218,-3.0206379890441895,-1.581522822380066,-0.1821378469467163,0.4627693295478821,-0.7634868621826172,-1.6819316148757935,-1.6779175996780396,-3.4390571117401123
1995-12-09,-0.030568761751055717,-1.545105218887329,-2.995299816131592,-1.6025668382644653,0.022487593814730644,1.3538583517074585,-0.8391494750976562,-1.460187554359436,-1.6353739500045776,-3.2120909690856934
1995-12-10,-0.006113708950579166,-1.3625985383987427,-2.9309332370758057,-1.2138311862945557,-0.18314345180988312,1.7044740915298462,-0.6452246308326721,-1.2987812757492065,-1.4735283851623535,-3.015841245651245
1995-12-11,0.07788977771997452,-1.2109707593917847,-3.4975340366363525,-0.9853523969650269,-0.2990618944168091,1.5445492267608643,-0.5516830086708069,-1.217740774154663,-1.612466812133789,-3.050332546234131
1995-12-12,-0.008517440408468246,-1.1403182744979858,-3.6451871395111084,-0.6071621775627136,-0.20530350506305695,1.3040409088134766,-0.6485881805419922,-1.3171414136886597,-1.8822176456451416,-2.335627794265747
1995-12-13,-0.35546284914016724,-0.9906852841377258,-3.2339203357696533,-0.049290742725133896,-0.22187578678131104,1.512942910194397,-0.4859643876552582,-1.3969790935516357,-1.7828224897384644,-2.081791877746582
1995-12-14,-0.23294435441493988,-0.882114052772522,-3.213756799697876,-0.7017512917518616,-0.3288204073905945,1.7812052965164185,-0.36386626958847046,-1.1873340606689453,-1.634299397468567,-1.8388243913650513
1995-12-15,-0.21097804605960846,-0.564621090888977,-3.444754123687744,-0.7945837378501892,0.003800380975008011,1.6288126707077026,-0.6323055624961853,-1.0382202863693237,-1.4467297792434692,-1.056780219078064
1995-12-16,-0.16963841021060944,-0.50825434923172,-3.1969425678253174,-1.1678131818771362,0.05601596459746361,1.5456898212432861,-0.4213537573814392,-1.9596551656723022,-1.3401190042495728,-0.585737943649292
1995-12-17,-0.19896073639392853,-0.47313085198402405,-3.070399522781372,-1.2114523649215698,0.03775700181722641,1.1518583297729492,-0.2410258799791336,-1.7917038202285767,-1.3845146894454956,-0.5056954026222229
1995-12-18,-0.20898737013339996,-0.4692148268222809,-2.0251264572143555,-0.42556050419807434,-0.01099811214953661,1.8172177076339722,-0.5313600301742554,-1.7544052600860596,-1.4199841022491455,-0.19669902324676514
1995-12-19,-0.3097116947174072,-0.22659341990947723,-2.0111753940582275,-0.3601536750793457,0.10970231145620346,1.961777925491333,-0.35238927602767944,-1.357806921005249,-1.2565339803695679,0.08116975426673889
